epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0x30509a8084fdfe6fe24d9c9a817c209ad194f8e3,2.656839,1772633009,157a508e0caf7d286c11e977feb5438f0bca07bd4b690b72ec411d212dbaa593,1,0.00,1.00,1,1,1,0.036779,0.618206,Minotaur,minotaur(pow_w:0.50),0.00,0,0
0,2,0xb2a7fe70a6f3137d38f6cb4c3ec6dd1e24f2d5f4,1.423128,1772633011,3c636049912d088201245bfd1b905c1e8e20e32b7e45fa4c85cb13fa89f79a21,0,0.00,0.00,0,0,0,0.024542,0.602092,Minotaur,minotaur(pow_w:0.50),0.00,1,0
0,3,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,3.219440,1772633013,1cde008003429b612aa13f516e4ba5c9516582f94468000114ca6db7ddaf7a3f,204,102.00,4.43,1,6,4,0.024434,0.602095,Minotaur,minotaur(pow_w:0.50),1.47,2,0
0,4,0xe478b1e4d1538274c0c70cbd7df877f9abab2f62,2.300306,1772633015,05a3176ebb79771c4a782f818ec130cfd51b5940e0b54986e8b59deff43b76b4,191,95.50,3.77,1,5,4,0.024664,0.604717,Minotaur,minotaur(pow_w:0.50),1.46,3,0
1,0,0x34412315480562da4810040fd15c81f99880e1ab,1.898283,1772633017,e78a1e8d70cf3952ca240145dd51775a1b3e4cb6de7c0159359f037f1430ed42,190,95.00,3.99,1,5,4,0.024710,0.606061,Minotaur,minotaur(pow_w:0.50),1.50,4,0
1,1,0x60705151f1f537cacd5b801f3ef1b31dc3f605de,0.305994,1772633019,e78a1e8d70cf3952ca240145dd51775a1b3e4cb6de7c0159359f037f1430ed42,190,95.00,3.99,1,5,4,0.024711,0.606071,Minotaur,minotaur(pow_w:0.50),1.50,4,1
1,2,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543916,1772633021,4163e9121bb0db26770fac70e0382a06fcc9430708582e68909b10f9448e9625,250,50.00,4.10,1,6,4,0.024389,0.602332,Minotaur,minotaur(pow_w:0.50),4.06,5,1
1,3,0xea287b266dbe2c2d402fd91814bcfc4c95d6b0fd,0.163814,1772633023,4163e9121bb0db26770fac70e0382a06fcc9430708582e68909b10f9448e9625,250,50.00,4.10,1,6,4,0.024389,0.602341,Minotaur,minotaur(pow_w:0.50),4.06,5,2
1,4,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543916,1772633025,91e9fc8b35540431e5d6d8b8693475ef83f40020a2beccf2b998221c6bb6676d,239,59.75,3.95,1,5,4,0.024049,0.597573,Minotaur,minotaur(pow_w:0.50),3.44,6,2
2,0,0x28672c71695142588ed26ada6f4b18b8b6c12308,0.692388,1772633027,91e9fc8b35540431e5d6d8b8693475ef83f40020a2beccf2b998221c6bb6676d,239,59.75,3.95,1,5,4,0.024050,0.597584,Minotaur,minotaur(pow_w:0.50),3.44,6,3
2,1,0x1cb1274c711a6c2e4e1596846e6ac604eeefb358,0.408101,1772633029,91e9fc8b35540431e5d6d8b8693475ef83f40020a2beccf2b998221c6bb6676d,239,59.75,3.95,1,5,4,0.024050,0.597593,Minotaur,minotaur(pow_w:0.50),3.44,6,4
2,2,0xdcf2130496e27a8094ab996aea4aa77788d65869,4.505597,1772633032,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023761,0.594225,Minotaur,minotaur(pow_w:0.50),5.90,7,4
2,3,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,2.192509,1772633034,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023762,0.594236,Minotaur,minotaur(pow_w:0.50),5.90,7,5
2,4,0x89100a8056319ba37491b32ba255004180607bc2,2.787367,1772633036,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023762,0.594245,Minotaur,minotaur(pow_w:0.50),5.90,7,6
3,0,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543806,1772633038,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023763,0.594255,Minotaur,minotaur(pow_w:0.50),5.90,7,7
3,1,0x63f4973c0df8a5358405f396dc0673a463c48de9,3.901107,1772633040,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023763,0.594265,Minotaur,minotaur(pow_w:0.50),5.90,7,8
3,2,0x30509a8084fdfe6fe24d9c9a817c209ad194f8e3,3.656669,1772633042,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023763,0.594275,Minotaur,minotaur(pow_w:0.50),5.90,7,9
3,3,0x63f4973c0df8a5358405f396dc0673a463c48de9,3.901107,1772633044,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023764,0.594284,Minotaur,minotaur(pow_w:0.50),5.90,7,10
3,4,0x89100a8056319ba37491b32ba255004180607bc2,2.787367,1772633046,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023764,0.594293,Minotaur,minotaur(pow_w:0.50),5.90,7,11
4,0,0x8d9e46becf415ca26aa698c9657087e6554aabda,0.388886,1772633048,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023765,0.594304,Minotaur,minotaur(pow_w:0.50),5.90,7,12
4,1,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,1.643504,1772633050,4593438345a21504ab1b87b1b232081cafddecb440cab33bb62e2ab161b22282,250,41.67,3.45,1,5,4,0.023765,0.594313,Minotaur,minotaur(pow_w:0.50),5.90,7,13
4,2,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,4.727223,1772633052,208e53942a7e94b13f66331662608408f926fec133d1876c4c8c491ff8f254d1,250,12.50,3.77,1,5,4,0.023695,0.594602,Minotaur,minotaur(pow_w:0.50),19.10,8,13
4,3,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543806,1772633054,cb320a8cfe6d12af120532e4b2b56b3cefadf7e44f40251dc73cd62573068d76,109,54.50,5.03,1,7,5,0.024144,0.598244,Minotaur,minotaur(pow_w:0.50),3.54,9,13
4,4,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.093024,1772633056,cb320a8cfe6d12af120532e4b2b56b3cefadf7e44f40251dc73cd62573068d76,109,54.50,5.03,1,7,5,0.024144,0.598253,Minotaur,minotaur(pow_w:0.50),3.54,9,14
5,0,0x81d019380961f92c2031b0a7fba69f7675145088,0.494593,1772633058,cb320a8cfe6d12af120532e4b2b56b3cefadf7e44f40251dc73cd62573068d76,109,54.50,5.03,1,7,5,0.024144,0.598263,Minotaur,minotaur(pow_w:0.50),3.54,9,15
5,1,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,5.728273,1772633060,cb320a8cfe6d12af120532e4b2b56b3cefadf7e44f40251dc73cd62573068d76,109,54.50,5.03,1,7,5,0.024145,0.598273,Minotaur,minotaur(pow_w:0.50),3.54,9,16
5,2,0xac768e60b9269babb15cb1e36ee843243d7c7543,3.717978,1772633062,cb320a8cfe6d12af120532e4b2b56b3cefadf7e44f40251dc73cd62573068d76,109,54.50,5.03,1,7,5,0.024145,0.598284,Minotaur,minotaur(pow_w:0.50),3.54,9,17
5,3,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724141,1772633064,b544dd19a31b14f40890735449be7f38248d948044264c989cc01859e82d02c2,250,25.00,4.29,1,8,4,0.024407,0.601242,Minotaur,minotaur(pow_w:0.50),8.60,10,17
5,4,0xd39dbd3662315e3935ec08e6b6028e73b3c09de2,0.923220,1772633066,b1952d314fee3757fbd7d5b0e99a81707f7e681d08cbe9dbb98f8404d137186d,196,98.00,3.35,1,5,3,0.024331,0.601426,Minotaur,minotaur(pow_w:0.50),10.89,11,17
6,0,0x81d019380961f92c2031b0a7fba69f7675145088,0.494463,1772633068,32e5ad16d291b0ba952d450f2590808af553794c510fb95ab188960db56aa747,198,99.00,4.98,1,8,5,0.024125,0.599898,Minotaur,minotaur(pow_w:0.50),12.80,12,17
6,1,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543776,1772633070,32e5ad16d291b0ba952d450f2590808af553794c510fb95ab188960db56aa747,198,99.00,4.98,1,8,5,0.024126,0.599908,Minotaur,minotaur(pow_w:0.50),12.80,12,18
6,2,0x687bf2437a044a3e42ff2f8a79a8e54ba9601f70,1.066499,1772633072,efcbbc51dadad5c64baa8da59c1911ce5735bf5569732f065d1bb1d7647c356d,155,38.75,4.91,1,8,5,0.024335,0.602417,Minotaur,minotaur(pow_w:0.50),2.26,13,18
6,3,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,5.728203,1772633074,bf54390700949d4f5c02bb0c0baeceb17ce5341193be07c788c00bd36964201f,250,125.00,4.13,1,6,4,0.024151,0.601121,Minotaur,minotaur(pow_w:0.50),4.36,14,18
6,4,0xaadc5fea232580cb8fba739ac5d05a48559c7e52,1.356103,1772633076,65690ba422fce447375173446a8dc8125a1895b0b7b8a2aeee233b55e049142a,130,65.00,4.52,1,6,5,0.024676,0.604516,Minotaur,minotaur(pow_w:0.50),1.91,15,18
7,0,0x63f4973c0df8a5358405f396dc0673a463c48de9,3.900887,1772633078,65690ba422fce447375173446a8dc8125a1895b0b7b8a2aeee233b55e049142a,130,65.00,4.52,1,6,5,0.024677,0.604525,Minotaur,minotaur(pow_w:0.50),1.91,15,19
