"epoch","slot","miner","proposer_stake","timestamp","block_hash","tx_count","throughput","avg_path_length","min_path_length","max_path_length","median_path_length","stake_concentration","gini_coefficient","consensus_type","consensus_state","avg_tx_delay_s","block_production_success","block_production_failed"
"0","2","0x282f43759e22b50aa7989261c51c367f325c3f91","0.353527","1773029698","67fb803eae0feec988906de26e81a8eb08b1d3ee73b1b837bde76727aa726934","1","4","1.00","1","1","1","0.024404","0.600012","TopoStake","pog(D=0_omega=1.00_beta=1.00)","0.00","0","0"
"0","3","0x37cc7a82e66d4f4c2ae13b9ee895d3af1a1d7a05","0.264975","1773029700","013881c10ae942146cce2fa68645430ae139e35a050b4888daa8f856514f0bfa","202","37.67","3.88","1","5","4","0.024091","0.596460","TopoStake","pog(D=0_omega=1.00_beta=1.00)","2.45","1","0"
"0","4","0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6","4.294513","1773029703","dc0bbebe876cbc139898c9c57b026c1dcdd4a528bdbca9be1a4c05bb5ab76520","201","104.5","3.83","1","6","4","0.023769","0.592282","TopoStake","pog(D=0_omega=1.00_beta=1.00)","2.48","2","0"
"1","0","0x1796dc61e715f15a2d27dfa32bd34780f12a8c24","1.724593","1773029705","657336b8ff238adf6427f4a37f2584838090b29bb4b4eaaa1f42c7244290ef28","200","104","4.18","1","6","4","0.024214","0.596025","TopoStake","pog(D=1_omega=1.00_beta=1.00)","2.52","3","0"
"1","1","0x07902d0371763a00d97ed9ba16ff0a206cb0fd19","2.532607","1773029707","657336b8ff238adf6427f4a37f2584838090b29bb4b4eaaa1f42c7244290ef28","200","104","4.18","1","6","4","0.024214","0.596037","TopoStake","pog(D=1_omega=1.00_beta=1.00)","2.52","3","1"
"1","2","0x606627477c3734932f47972f83c27cf4e3b35b4f","3.377825","1773029709","a5a75ebaf6ec6a74bc1243e68417345a35fe73b52d20dddab7dbaeaacf4b14e0","250","66.5","2.78","1","4","3","0.024312","0.597938","TopoStake","pog(D=1_omega=1.00_beta=1.00)","4.25","4","1"
"1","3","0x34d94cc0534eb50dec7956bea31407428d6d5ef8","0.087690","1773029711","a5a75ebaf6ec6a74bc1243e68417345a35fe73b52d20dddab7dbaeaacf4b14e0","250","66.5","2.78","1","4","3","0.024312","0.597949","TopoStake","pog(D=1_omega=1.00_beta=1.00)","4.25","4","2"
"1","4","0x63f4973c0df8a5358405f396dc0673a463c48de9","3.901303","1773029713","1feee910d4422cd3c5d5e0b64efa826b4da2b0631385bb27ce281bdb2c94fb41","250","66.5","3.74","1","5","4","0.023958","0.592374","TopoStake","pog(D=1_omega=1.00_beta=1.00)","4.60","5","2"
"2","0","0xdcf2130496e27a8094ab996aea4aa77788d65869","4.505707","1773029715","1feee910d4422cd3c5d5e0b64efa826b4da2b0631385bb27ce281bdb2c94fb41","250","66.5","3.74","1","5","4","0.023958","0.592385","TopoStake","pog(D=2_omega=1.00_beta=1.00)","4.60","5","3"
"2","1","0x07902d0371763a00d97ed9ba16ff0a206cb0fd19","3.533269","1773029717","f4db44cf655443a0cacddc6255c1dd1358cc9d67c226c5cef5137fd984d375f9","250","66.5","4.02","1","5","4","0.024400","0.595954","TopoStake","pog(D=2_omega=1.00_beta=1.00)","4.42","6","3"
"2","2","0x3513d672439a59c26cc5711f2b715ccb4810a774","1.292735","1773029719","f4db44cf655443a0cacddc6255c1dd1358cc9d67c226c5cef5137fd984d375f9","250","66.5","4.02","1","5","4","0.024401","0.595965","TopoStake","pog(D=2_omega=1.00_beta=1.00)","4.42","6","4"
"2","3","0x13f9dadc05f6c237b03411e2aed1800cf21a5d89","0.277999","1773029721","f4db44cf655443a0cacddc6255c1dd1358cc9d67c226c5cef5137fd984d375f9","250","66.5","4.02","1","5","4","0.024401","0.595975","TopoStake","pog(D=2_omega=1.00_beta=1.00)","4.42","6","5"
"2","4","0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6","5.294467","1773029723","2fb3f6fafb97da1565996dbfc46c3f32d6bb17052286547c901fe73a401859eb","250","45.67","3.66","1","7","4","0.024083","0.591726","TopoStake","pog(D=2_omega=1.00_beta=1.00)","5.49","7","5"
"3","0","0x282f43759e22b50aa7989261c51c367f325c3f91","1.353434","1773029725","a28a2de1f341e3165f7eb8d4e071a66022fe9a74dc0c99312b681584e119705b","145","76.5","4.30","1","7","4","0.024633","0.595382","TopoStake","pog(D=3_omega=1.00_beta=1.00)","3.28","8","5"
"3","1","0xea287b266dbe2c2d402fd91814bcfc4c95d6b0fd","0.163743","1773029727","67a72723393048b3b816152a6f9d5d86f87831514c621f5f7d0a1641c11b0d18","183","95.5","4.10","1","6","4","0.024496","0.595295","TopoStake","pog(D=3_omega=1.00_beta=1.00)","2.45","9","5"
"3","2","0x71f297f96355f349d66f0e9b681e7d4e11224660","0.171734","1773029729","804b04831c659d05f6dea941f9ed66b29d54dd4948d00e4082ff735f7bcdb13e","164","86","4.36","1","6","5","0.024162","0.590281","TopoStake","pog(D=3_omega=1.00_beta=1.00)","2.45","10","5"
"3","3","0x1796dc61e715f15a2d27dfa32bd34780f12a8c24","1.724633","1773029731","2ab06de961811486690855a512d37d8de61266a5d89506517d2fb91b0e01b5fb","160","84","4.14","1","6","4","0.023838","0.585232","TopoStake","pog(D=3_omega=1.00_beta=1.00)","2.46","11","5"
"3","4","0xa3786e459f289a76c0e8af8ad834e3d0c6d47199","4.727390","1773029733","2f35a10cc75d2139c15e2fad4d0e9b97bf1c45145c240e3f39104d6b00145115","174","91","3.16","1","5","3","0.023769","0.585784","TopoStake","pog(D=3_omega=1.00_beta=1.00)","2.13","12","5"
