epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0xb2a7fe70a6f3137d38f6cb4c3ec6dd1e24f2d5f4,1.423128,1772426044,673f146ad9896e33d56f28cb4577a84dbbc6856bb1b23e9a25da4ed8257476e5,1,0.00,1.00,1,1,1,0.501151,0.023992,pow,pow(difficulty=20_work_amount=1048576),0.00,0,0
0,2,0xd46407aa7b668c72de3cf1c1a12b7fa2e308a1b2,1.991649,1772426052,100536e58bcd713613663d44371839cc4a0c33a430df634390a9dcda1875259f,250,27.78,4.28,1,6,4,0.024302,0.600059,pow,pow(difficulty=20_work_amount=1048576),5.32,1,0
0,3,0x30405867b72597aaeb27803bb2c7f3f5fc7d5384,0.519004,1772426053,8bd2425898e5669614f7ed0d57fee6a81497bbe73a6d72d91a88e9e1a9008c39,250,35.71,3.92,1,5,4,0.024309,0.601102,pow,pow(difficulty=20_work_amount=1048576),7.57,2,0
0,4,0xaadc5fea232580cb8fba739ac5d05a48559c7e52,1.356253,1772426055,9798f8e4f92952fc76f98e73a73dfd30a56178c9df23bb7380c520d32568d650,29,29.00,3.31,1,4,4,0.024032,0.598396,pow,pow(difficulty=20_work_amount=1048576),4.31,3,0
1,0,0xaadc5fea232580cb8fba739ac5d05a48559c7e52,2.358313,1772426057,f40ba2e9652ab5acdd36bf08fdb5c691559faa91a0a6a4ed5a3b55edb10ae732,207,103.50,4.31,2,6,4,0.023916,0.598004,pow,pow(difficulty=19_work_amount=524288),1.50,4,0
1,1,0xb2a7fe70a6f3137d38f6cb4c3ec6dd1e24f2d5f4,2.425378,1772426059,a737a0d6d5c1df38c2c5e1dd987d09bd5cdcce2b7c53f4eac151e859b141df72,186,93.00,4.24,1,6,4,0.023982,0.599506,pow,pow(difficulty=19_work_amount=524288),1.49,5,0
1,2,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,4.294303,1772426061,1cd3e114e1a6fa5d4fc525c0e50880208261153185368c9603c3458fad8cf715,167,55.67,4.32,1,6,4,0.024053,0.600931,pow,pow(difficulty=19_work_amount=524288),2.50,6,0
1,3,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,2.924085,1772426096,1cd3e114e1a6fa5d4fc525c0e50880208261153185368c9603c3458fad8cf715,167,55.67,4.32,1,6,4,0.024062,0.601118,pow,pow(difficulty=19_work_amount=524288),2.50,6,1
1,4,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,3.219010,1772426097,b93cdb84f2721a9e34f4a3066585b394b5c8307344f54c16cd28225e5e10d9b4,250,6.94,4.22,1,7,4,0.024213,0.603218,pow,pow(difficulty=19_work_amount=524288),36.11,7,1
2,0,0xe478b1e4d1538274c0c70cbd7df877f9abab2f62,2.299876,1772426099,60d6a0763bfacbed6ea561165ddf1866d6b774a5d02e040bdc4d5fbd69447107,70,70.00,3.66,2,6,4,0.024406,0.605593,pow,pow(difficulty=18_work_amount=262144),33.06,8,1
