epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0x6414c6a8400ff3419cd81855d09de2848d770e0e,0.156276,1772263548,9d8da9f500e524436df42e3285a74988710f607893d25fc3e64946406ebc355a,2,0,1.0,1,1,1,1.0,0.0,TopoStake,pog(ntd=0_omega=1.00),0.0,0,0
0,2,0x6414c6a8400ff3419cd81855d09de2848d770e0e,1.156266,1772263550,ec28323e2dbf1e9bba1d91ffc1ffbe1614282792abbd5e339222f957d2ea2951,1,0,0.0,0,0,0,0.024052,0.595132,TopoStake,pog(ntd=0_omega=1.00),0.0,1,0
0,3,0x52e05d9fa4faa167f30baba23c710e4f49115288,0.148899,1772263552,28e7d4fc66ef06792eeec512887447c07bd5c93fe8b833175dcf9769b500d422,190,94.5,4.01,1,5,4,0.023902,0.594571,TopoStake,pog(ntd=0_omega=1.00),1.54,2,0
0,4,0x13f9dadc05f6c237b03411e2aed1800cf21a5d89,0.278049,1772263554,3cc7756642cc564425154a18fb51f4fecdc63e5f89724fa8f08cc7e0ab9576e5,211,105,3.95,1,5,4,0.023563,0.589601,TopoStake,pog(ntd=0_omega=1.00),1.43,3,0
1,0,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,1.643584,1772263556,e40967438cfda8a782c75259a1adacc5af9973fb05da9895db52c59901aa817f,217,108,3.03,1,5,3,0.023256,0.585457,TopoStake,pog(ntd=1_omega=1.00),1.54,4,0
1,1,0xac768e60b9269babb15cb1e36ee843243d7c7543,3.718373,1772263558,9701f9e0b3822ed50375e5254aefdebc71ab8c0dccdb6bf448b74e7a6d000ef7,191,95,3.67,1,5,4,0.023204,0.585948,TopoStake,pog(ntd=1_omega=1.00),1.49,5,0
1,2,0xd46407aa7b668c72de3cf1c1a12b7fa2e308a1b2,1.991737,1772263560,7e306f68e497fb93375c53edcfa773a98db96b854964e9c1d730d5fbf933d73d,215,107,3.95,1,5,4,0.023519,0.589216,TopoStake,pog(ntd=1_omega=1.00),1.44,6,0
1,3,0x50f7fa851f9314d682e36da5caa4635039b5305d,0.106646,1772263562,5192f00f44a276242578440b26980c89a2cfd72f1dc509b820fcd681daf28f39,197,98,3.85,1,6,4,0.023517,0.590205,TopoStake,pog(ntd=1_omega=1.00),1.52,7,0
1,4,0xbc3f8508d26048f2064aa8c068f4c94d08d77d18,3.06843,1772263564,ce92058e2e97f8d1fff4683af4774a6c53427e7f68cf86e7cf34e53d19adce40,189,94,3.39,1,5,3,0.023188,0.584822,TopoStake,pog(ntd=1_omega=1.00),1.54,8,0
2,0,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724801,1772263566,a3db6422d06a0ea22b6796a61aa272f02a4da11ef3fd400dc91a78725e187d60,203,67.33,4.22,1,6,4,0.023366,0.587305,TopoStake,pog(ntd=2_omega=1.00),2.47,9,0
2,1,0x269cdf52f97e1d9f14b7be895155a7b294f0b21d,0.726533,1772263568,a10b6a36967759358cddc23632f80e3d5222c616d2bbb8ec26748e79fb8278b5,229,114,3.36,2,5,3,0.023311,0.587621,TopoStake,pog(ntd=2_omega=1.00),2.43,10,0
2,2,0x07902d0371763a00d97ed9ba16ff0a206cb0fd19,2.533551,1772263570,1a260b1fd55e19d44bfcce61c7a63c2f47e33d6a8fd71fccdf7fe3ee73640b95,208,103.5,3.6,1,6,4,0.023092,0.585551,TopoStake,pog(ntd=2_omega=1.00),2.37,11,0
2,3,0x07902d0371763a00d97ed9ba16ff0a206cb0fd19,3.534646,1772263572,c215a2ee4c85a07cdd9f8e65cac0a45309fb7c38e91b5875f70ee46ebb460642,220,109.5,2.68,1,4,3,0.023166,0.587195,TopoStake,pog(ntd=2_omega=1.00),2.2,12,0
2,4,0x30405867b72597aaeb27803bb2c7f3f5fc7d5384,0.518983,1772263574,8857b901988a96dc23a5451cef3c0297dd13e16e613a3884fd4094734bd735a2,203,101,2.85,2,4,3,0.02339,0.589849,TopoStake,pog(ntd=2_omega=1.00),2.12,13,0
3,0,0xe478b1e4d1538274c0c70cbd7df877f9abab2f62,2.300299,1772263576,829538eb7a712acb40b0fba1905747a290323e7a894876bcbaa17b7a94924277,173,86,3.44,1,5,3,0.023138,0.586853,TopoStake,pog(ntd=3_omega=1.00),2.06,14,0
3,1,0x30509a8084fdfe6fe24d9c9a817c209ad194f8e3,2.657067,1772263578,c4125b284bbc5bc215538553a227d5b88de8fc286dea3d3f1e4546d8c39fd908,168,83.5,3.93,1,5,4,0.023162,0.587939,TopoStake,pog(ntd=3_omega=1.00),2.32,15,0
3,2,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.544194,1772263580,4912ba881af42d3325653b2b9c62b7e08e4bba0ac92705ba00ba2429527f5016,252,125.5,3.26,1,5,3,0.023234,0.589411,TopoStake,pog(ntd=3_omega=1.00),2.15,16,0
3,3,0xc24b36dee27726233c3bbd9e1f028f98b6b2a424,2.413414,1772263582,a73d0bd5ae9e55ba280cf1199b41965009805d376e91dc8b208f4edf8ff03a95,213,106,3.72,1,5,4,0.02343,0.591776,TopoStake,pog(ntd=3_omega=1.00),1.97,17,0
3,4,0x13f9dadc05f6c237b03411e2aed1800cf21a5d89,1.278893,1772263584,64325907ff07d36f27f564eecbdf7cf5706401c14611971a8f983764c9d4584f,191,95,3.82,1,6,4,0.023453,0.592675,TopoStake,pog(ntd=3_omega=1.00),1.8,18,0
4,0,0x81193196c1dbdbf80709d43a5af5ce21c201fbd7,0.838968,1772263587,565505d561e0c1e44564f485463685af51fe42fa38f112a4a6e0f9614129a6b6,226,112.5,3.02,1,4,3,0.023312,0.591957,TopoStake,pog(ntd=3_omega=1.00),1.75,19,0
