epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0xa7e4d4d949807065ebf85adc1be8c382c7236c15,0.218716,1772282937,e68dc759d5a38c6ebfd367fa591b5442f0223c32da9296cc0710601158ef79e2,1,0.00,1.00,1,1,1,0.545718,0.151191,pow,pow(difficulty=20_work_amount=1048576),0.00,0,0
0,2,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,2.192329,1772282943,7b56254d42dc2d49e982bfd18d37e3d302fe174bb6bde9eff13593c54585b550,450,45.00,4.07,1,7,4,0.024068,0.595702,pow,pow(difficulty=20_work_amount=1048576),6.52,1,0
0,3,0x49b57eb4dace37c8819daf079c9c674f766d4f38,1.231890,1772282946,69471d116c87b1b5b03d10048f7bea1010f3d67de9d935831808708dd62dd99d,450,75.00,3.89,1,6,4,0.024073,0.595806,pow,pow(difficulty=20_work_amount=1048576),4.79,2,0
0,4,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,4.294213,1772282947,8f5c6a5f01e6648cb32ae1cbc97961d5ac5fa072bddffd37d805e00d53df1eba,290,145.00,3.93,1,5,4,0.024074,0.595822,pow,pow(difficulty=20_work_amount=1048576),1.68,3,0
1,0,0xa447d277b02012c2afd9ddcbbe123f27cc971963,1.808785,1772282949,76111001de526a31ef704a12f5910c8c43f3e60bb84c4e3eac05a47fe0102a54,205,205.00,4.19,1,7,4,0.024382,0.599195,pow,pow(difficulty=19_work_amount=524288),1.18,4,0
1,1,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,4.727033,1772282951,9c020ac94707024499b4125648b4ab313c2adf3d985940f3d47262757c3bfab5,450,150.00,4.19,1,8,4,0.024343,0.599898,pow,pow(difficulty=19_work_amount=524288),3.03,5,0
1,2,0x34412315480562da4810040fd15c81f99880e1ab,1.897803,1772282953,3ee8b01681359ea3e86a581ea578fb3a2d08a0d6bc87a60729eedef335f825a1,107,107.00,4.89,1,10,4,0.024832,0.603538,pow,pow(difficulty=19_work_amount=524288),3.21,6,0
1,3,0xe478b1e4d1538274c0c70cbd7df877f9abab2f62,2.299756,1772282955,bc31dfd27c251ca2a96b7ceafa8106970c2ac431d5ed028afcfe66ea16b90892,450,150.00,4.04,1,7,4,0.024795,0.604194,pow,pow(difficulty=19_work_amount=524288),2.67,7,0
1,4,0x30405867b72597aaeb27803bb2c7f3f5fc7d5384,0.518394,1772282958,7c7cdeff3e00b448cb818bbf43c725c2dff9e99243327357df4e9be7fca6084a,181,90.50,3.81,1,5,4,0.024795,0.604212,pow,pow(difficulty=19_work_amount=524288),1.48,8,0
2,0,0xeaa5003682d7289190651081ae2bee847097afc5,0.761585,1772282959,9c558d5716e29174156d7d83e0fab36fee77ed56d89857dfc4dab43d44ebc84c,450,225.00,3.76,1,6,4,0.024824,0.605475,pow,pow(difficulty=20_work_amount=1048576),2.29,9,0
2,1,0xeaa5003682d7289190651081ae2bee847097afc5,1.762215,1772282961,72352afd9534f1e46658bf78463fcf814791800ff39fa025754dd7ddc788523b,65,65.00,3.35,1,5,4,0.024306,0.600685,pow,pow(difficulty=20_work_amount=1048576),2.85,10,0
2,2,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,5.295933,1772282963,01b97bae67677970c749b4bcffb23d42539c33fb797abb548bed297f36f030be,450,150.00,4.52,1,8,5,0.024242,0.600853,pow,pow(difficulty=20_work_amount=1048576),2.69,11,0
2,3,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.723711,1772282965,ec963ac7928c0e39e32744dc3ddc1a588866f532b56589aa47214fa2bf62192b,82,82.00,3.52,1,5,4,0.024750,0.604313,pow,pow(difficulty=20_work_amount=1048576),3.62,12,0
2,4,0x2abf89d7c96c80fcff9dec1fe92803573094ee35,0.228615,1772282967,46584b8e21f1fad6f0caa4edb29d15c0a1b8e113cbb723b61aa082b8a6a8c0bf,450,150.00,3.27,1,5,3,0.024666,0.604209,pow,pow(difficulty=20_work_amount=1048576),2.69,13,0
3,0,0xa9105f442328d397529b8e4e9e656fa89016ff45,0.470724,1772282970,fb7be3c545f83e1dad0b6a72d8cffe004776c6e927f61cb1576e3d565ff1959c,224,112.00,3.40,1,5,3,0.024346,0.599937,pow,pow(difficulty=21_work_amount=2097152),2.26,14,0
3,1,0x4414c05be2cf328f38d2e3ef4b705d6b894f044a,2.088989,1772282971,8c12e6a586be4a880a630635808451127eacbf3d39f59c7b71a88e2f81ef5f90,441,220.50,4.71,1,8,5,0.024070,0.596721,pow,pow(difficulty=21_work_amount=2097152),2.80,15,0
3,2,0xd1cd4b808ce6b2841ad42746b64c5a047e857ef0,0.239764,1772282973,0ceee09618a858b863dfaba7c00999f97a4f2f5bdf2e5b20dffc538f29531cf7,79,79.00,3.48,1,5,4,0.024046,0.597231,pow,pow(difficulty=21_work_amount=2097152),2.71,16,0
3,3,0x687bf2437a044a3e42ff2f8a79a8e54ba9601f70,1.065849,1772282975,c7210b02fcf9dfcea0d9b85db174b40bb980ad1c37fdcdf8fb9ae24fd8aeb2e7,450,150.00,3.94,1,8,4,0.023744,0.592890,pow,pow(difficulty=21_work_amount=2097152),3.02,17,0
3,4,0xea287b266dbe2c2d402fd91814bcfc4c95d6b0fd,0.162984,1772282977,4654efd478fad61713893906b0d13a0f5c0a170ffc8eb3ecd8a3c1ed2f894a4c,104,104.00,3.32,1,10,3,0.023569,0.591550,pow,pow(difficulty=21_work_amount=2097152),1.76,18,0
4,0,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,1.642454,1772282980,22a4a65932d05b07f389bde2a56fb36e7fcddcd1d27340844843b4b36141a8b5,450,150.00,4.30,1,7,4,0.023267,0.586728,pow,pow(difficulty=22_work_amount=4194304),2.46,19,0
4,1,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,6.296393,1772282981,873fc80b092aad09326ed9a8f671be0c3df5eb8828f74a7c997fbda106b6da57,256,128.00,3.91,1,5,4,0.023181,0.586334,pow,pow(difficulty=22_work_amount=4194304),1.34,20,0
4,2,0xa447d277b02012c2afd9ddcbbe123f27cc971963,2.812325,1772282983,a98148175e8b6c08cea84d8a2b0f0f7179ff28b16a0b1a4af2785780ec073af2,248,248.00,4.25,1,7,4,0.023744,0.589747,pow,pow(difficulty=22_work_amount=4194304),1.52,21,0
