epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,2,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.093184,1772620086,c50eae4b790fd55524450857a61e3002f2f0215387c2d4b67afcb2677152d670,1,0.00,1.00,1,1,1,0.024404,0.600013,POS,pos,0.00,0,0
0,3,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,5.095234,1772620088,34df5a8f30b3ed1b1ee9554fbce657e68b6ae686f0b010379190088e2c549406,209,34.83,3.90,1,5,4,0.024826,0.603648,POS,pos,2.48,1,0
0,4,0x016d3fc36beee7caa8fbd6c1caa42461dd7f9850,0.880339,1772620090,e64e451369959842c0e10d60cf2a682dca7cd6a66e030de83590dbef7e9907ad,202,101.00,3.81,1,6,4,0.025419,0.607462,POS,pos,2.46,2,0
1,0,0xc4dc29db975b952e04358340e56b68fa4ba63fbc,0.544611,1772620092,d3e2167f44aebf9fdfd042b14f1b22468f46182109e4872577546fc829c6a8e5,198,99.00,3.06,1,5,3,0.025189,0.606022,POS,pos,2.52,3,0
1,1,0x4a217e35f6402e7f62a49f6d62e27c6585c2f3fd,1.493057,1772620095,fecaefd347f525ecb89beebcc7e9a59340f9e2b044c619c0df2d8abb78ebb3ac,187,93.50,3.74,1,5,4,0.024900,0.603286,POS,pos,2.50,4,0
1,2,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,6.097144,1772620097,22166e41383ff0e7bb6136e96b9c392b039ba8a1431dadec07ada1a44a33d4b8,158,79.00,4.91,1,7,5,0.024790,0.603335,POS,pos,2.63,5,0
1,3,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,3.219300,1772620099,0a0874f389284ad6a9bd7839bec15033b869302fc7615d1e075b3877a2d86efb,147,73.50,4.27,1,7,5,0.025500,0.606999,POS,pos,2.39,6,0
1,4,0x63f4973c0df8a5358405f396dc0673a463c48de9,3.901187,1772620101,2fbf5041244a7375a1771ef9b6c0388531898668048d63acbc67e1544d132cda,149,74.50,3.79,1,6,4,0.025676,0.609534,POS,pos,2.47,7,0
2,0,0x4a217e35f6402e7f62a49f6d62e27c6585c2f3fd,2.494517,1772620103,ad0514e7aaa5606060d8e882d9babc49f30046ab9abded21249586fd51c04f64,162,81.00,4.31,1,7,4,0.025959,0.612491,POS,pos,2.54,8,0
2,1,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,1.643424,1772620105,210beb767524f2652a234757b245325ed4c10f4e5cea5672af185617e162eca8,160,80.00,4.93,1,7,5,0.025989,0.614063,POS,pos,2.44,9,0
2,2,0x63f4973c0df8a5358405f396dc0673a463c48de9,4.902787,1772620107,9e0328d0fa03952781e9d96e59fe8ff86517691f181602927262409a295bfc30,143,71.50,4.98,1,7,5,0.025874,0.614148,POS,pos,2.49,10,0
2,3,0x30509a8084fdfe6fe24d9c9a817c209ad194f8e3,2.656669,1772620109,9e0328d0fa03952781e9d96e59fe8ff86517691f181602927262409a295bfc30,143,71.50,4.98,1,7,5,0.025874,0.614159,POS,pos,2.49,10,1
2,4,0xc24b36dee27726233c3bbd9e1f028f98b6b2a424,2.413309,1772620111,ee2404ff2308e3ccee8e76330c731450b94aa412f5bfd3dffb7f10e992001541,250,62.50,3.98,1,6,4,0.025924,0.615710,POS,pos,3.77,11,1
3,0,0x606627477c3734932f47972f83c27cf4e3b35b4f,3.377717,1772620113,ee2404ff2308e3ccee8e76330c731450b94aa412f5bfd3dffb7f10e992001541,250,62.50,3.98,1,6,4,0.025924,0.615720,POS,pos,3.77,11,2
3,1,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543866,1772620115,ee2404ff2308e3ccee8e76330c731450b94aa412f5bfd3dffb7f10e992001541,250,62.50,3.98,1,6,4,0.025925,0.615731,POS,pos,3.77,11,3
3,2,0x63f4973c0df8a5358405f396dc0673a463c48de9,4.902787,1772620117,ee2404ff2308e3ccee8e76330c731450b94aa412f5bfd3dffb7f10e992001541,250,62.50,3.98,1,6,4,0.025925,0.615741,POS,pos,3.77,11,4
3,3,0x4a217e35f6402e7f62a49f6d62e27c6585c2f3fd,3.495957,1772620119,ee2404ff2308e3ccee8e76330c731450b94aa412f5bfd3dffb7f10e992001541,250,62.50,3.98,1,6,4,0.025926,0.615750,POS,pos,3.77,11,5
3,4,0xcb7977f4997b4252c0152e135dd79b3cfe35c1a5,0.628733,1772620121,bc0c3fbd5c280f6bae9d68022b61528b1a085861cc35dfd40f18732bbddb8928,250,25.00,4.98,1,7,5,0.026103,0.618045,POS,pos,9.50,12,5
4,0,0xc24b36dee27726233c3bbd9e1f028f98b6b2a424,2.413229,1772620123,eb5469f74682eee99237d5103fc3b572eeb3884e7739b23d7d90540183800fd5,215,107.50,4.98,1,7,5,0.025820,0.615530,POS,pos,4.96,13,5
4,1,0xa9105f442328d397529b8e4e9e656fa89016ff45,0.471134,1772620125,7ebc28327c532eb5837daf10cd5f3b235fcf5fd81b974d09f19195bfda210f72,185,92.50,4.06,1,6,4,0.025818,0.616571,POS,pos,2.31,14,5
4,2,0xa9105f442328d397529b8e4e9e656fa89016ff45,1.472404,1772620127,4d6f7a423460500782ae953de79de4a3f22617a1d4547dfc4b599b159426da60,129,64.50,5.05,1,9,5,0.025518,0.613424,POS,pos,5.49,15,5
4,3,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,4.294393,1772620129,c0bb7bf106ffe4c6641fec766bdbe683a84c9e81ee6c2add9f2c8262fa836fdb,154,77.00,6.29,1,10,7,0.025373,0.612984,POS,pos,2.33,16,5
4,4,0x89100a8056319ba37491b32ba255004180607bc2,2.787297,1772620131,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025643,0.615800,POS,pos,2.71,17,5
5,0,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724291,1772620133,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025643,0.615809,POS,pos,2.71,17,6
5,1,0xac768e60b9269babb15cb1e36ee843243d7c7543,3.717848,1772620135,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025644,0.615819,POS,pos,2.71,17,7
5,2,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724291,1772620137,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025644,0.615828,POS,pos,2.71,17,8
5,3,0x213068cb42718d1dd6d00a6d94d62a3def0e68eb,0.370729,1772620139,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025645,0.615837,POS,pos,2.71,17,9
5,4,0x34412315480562da4810040fd15c81f99880e1ab,1.897873,1772620141,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025645,0.615848,POS,pos,2.71,17,10
6,0,0xa9105f442328d397529b8e4e9e656fa89016ff45,2.473844,1772620143,8f78a92efb44a0cbf15ad68a866ec1814b7e21bd84dc5ba824724a8b10b0c28d,126,63.00,6.71,1,9,7,0.025646,0.615859,POS,pos,2.71,17,11
