epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,2.192519,1772347494,c06acbf0044e97ff12e3fbbff4bc7752c79e5887f9d1292725a838e8117b05d8,1,0.00,1.00,1,1,1,0.880867,0.436387,pow,pow(difficulty=20_work_amount=1048576),0.00,0,0
0,2,0xf6e059718dbd0a0956726ab97d06bad5efc6cd18,1.016697,1772347501,3af529e805d48081f5760e5ae5ad3c65565960950c72921b8295c2feff31f5f6,250,27.78,3.87,1,6,4,0.024453,0.601470,pow,pow(difficulty=20_work_amount=1048576),5.38,1,0
0,3,0xac768e60b9269babb15cb1e36ee843243d7c7543,3.718158,1772347503,712a9e8e27da8b93e3209ad5e749bf7d5b866d3eb8bc1937bce6c22480d0b889,250,35.71,3.76,1,5,4,0.024269,0.600501,pow,pow(difficulty=20_work_amount=1048576),7.82,2,0
0,4,0x63f4973c0df8a5358405f396dc0673a463c48de9,3.901147,1772347506,56d61b4fa153704a9536485dec6a2799d566c7d91df07baac774fc9bb447b072,143,71.50,3.77,1,5,4,0.024597,0.603732,pow,pow(difficulty=20_work_amount=1048576),2.70,3,0
1,0,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,1.643484,1772347508,baa166e2d0f1626c1b78a29ae7710e01da6a2cb6c212673fb8ebfc809759c7da,243,121.50,3.52,1,5,4,0.024941,0.606917,pow,pow(difficulty=19_work_amount=524288),1.87,4,0
1,1,0x1cb1274c711a6c2e4e1596846e6ac604eeefb358,0.408071,1772347510,b65050cf3657f7ebfa60419817ad801c3e95a56e36ac251a9a8ece9bfb376b3c,112,56.00,3.70,1,5,4,0.024858,0.607152,pow,pow(difficulty=19_work_amount=524288),1.39,5,0
1,2,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,3.219180,1772347512,86c092a8b8829afd2fa3f95d341d848e35e0fb5bfecb7e0085582cccd8d41501,195,97.50,3.49,1,5,4,0.024553,0.603903,pow,pow(difficulty=19_work_amount=524288),1.48,6,0
1,3,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,4.221010,1772347514,3341de678a5559cdf2eafbd1f84eed0d9f5a18e3d7dc5e13eda6ff4a9532eccb,184,92.00,3.86,1,5,4,0.024747,0.606344,pow,pow(difficulty=19_work_amount=524288),1.54,7,0
1,4,0x89100a8056319ba37491b32ba255004180607bc2,2.787287,1772347516,a7e5231d55c81a9395f7790dbc3815e7f8618f02168880336e48354424d3a1eb,201,67.00,3.70,1,5,4,0.025102,0.609534,pow,pow(difficulty=19_work_amount=524288),2.54,8,0
2,0,0x4414c05be2cf328f38d2e3ef4b705d6b894f044a,2.089489,1772347519,397334771631b5fb4ec6ab7cde12db4ecbf36fd34347d31a6ac920d8c4397971,191,95.50,3.84,1,6,4,0.025198,0.611356,pow,pow(difficulty=20_work_amount=1048576),2.43,9,0
2,1,0x9bdb1c7ad4bd8fe797b07c08117c74a591dbab2d,0.449082,1772347520,99495fbeaa8d2910f1c3054ecb8d088f24a243093603cb914f9f1554ed295595,239,119.50,3.96,1,5,4,0.025170,0.612094,pow,pow(difficulty=20_work_amount=1048576),1.97,10,0
