epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0x2abf89d7c96c80fcff9dec1fe92803573094ee35,0.229475,1772624142,ae6fec01cda3f8db66729cef6580d46ec5fe042bafd4df3e324f77ca18004943,1,0.00,1.00,1,1,1,0.582887,0.203576,pow,pow(difficulty=20_work_amount=1048576),0.00,0,0
0,2,0x71f297f96355f349d66f0e9b681e7d4e11224660,0.171760,1772624148,ae6fec01cda3f8db66729cef6580d46ec5fe042bafd4df3e324f77ca18004943,1,0.00,1.00,1,1,1,0.024410,0.600125,pow,pow(difficulty=20_work_amount=1048576),0.00,0,0
0,3,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,4.727283,1772624154,3b3ff353eb125e37115ffd5895a61b783168c546fc69e0ffd05f8e37fda6c460,250,50.00,3.97,1,6,4,0.024062,0.595405,pow,pow(difficulty=20_work_amount=1048576),9.56,2,0
0,4,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,5.729733,1772624156,0f6f3d2668ab3bffe459fd1076f2a960b00ccb562050a3dde0e6488f6eeb900d,250,41.67,4.33,1,6,4,0.024601,0.599322,pow,pow(difficulty=20_work_amount=1048576),5.87,3,0
1,0,0x60705151f1f537cacd5b801f3ef1b31dc3f605de,0.305664,1772624158,f0bdec7135ac5d2618851460f39b442f22f10347d4b67b8a366bb8c93294bed0,160,80.00,4.29,1,5,4,0.025302,0.603132,pow,pow(difficulty=19_work_amount=524288),3.04,4,0
1,1,0x8c11ec9090dd820c076e57e899d9c604c79d6b32,1.566259,1772624160,4148fe4fdd334f632becddf6ce0c7e76ea9a22d68c730d102e79457c8e719362,186,93.00,4.17,1,6,4,0.024967,0.599217,pow,pow(difficulty=19_work_amount=524288),1.59,5,0
1,2,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,2.924345,1772624194,4148fe4fdd334f632becddf6ce0c7e76ea9a22d68c730d102e79457c8e719362,186,93.00,4.17,1,6,4,0.024976,0.599398,pow,pow(difficulty=19_work_amount=524288),1.59,5,1
1,3,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,2.191509,1772624228,4148fe4fdd334f632becddf6ce0c7e76ea9a22d68c730d102e79457c8e719362,186,93.00,4.17,1,6,4,0.024984,0.599566,pow,pow(difficulty=19_work_amount=524288),1.59,5,2
1,4,0xd46407aa7b668c72de3cf1c1a12b7fa2e308a1b2,1.990399,1772624262,4148fe4fdd334f632becddf6ce0c7e76ea9a22d68c730d102e79457c8e719362,186,93.00,4.17,1,6,4,0.024992,0.599741,pow,pow(difficulty=19_work_amount=524288),1.59,5,3
2,0,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.091734,1772624264,a983041df1c5b4fcacd45ef293b632b3dbb050ab7639591691200cce1891a4f6,250,2.38,4.07,1,6,4,0.024971,0.600812,pow,pow(difficulty=18_work_amount=262144),103.94,6,3
