epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,2,0x8c11ec9090dd820c076e57e899d9c604c79d6b32,1.566559,1772622103,a7a43d8c77e682ef05237750bae52c9442b5b560ebc75e95baba61aa2bc6ff97,1,0.00,1.00,1,1,1,0.024404,0.600013,POS,pos,0.00,0,0
0,3,0xb2a7fe70a6f3137d38f6cb4c3ec6dd1e24f2d5f4,1.423098,1772622105,b21aff8a4e619f083517aa31f194ea8ed0cf111d259030ab04a64e90b801af6d,190,31.67,4.28,1,6,4,0.024329,0.600337,POS,pos,2.51,1,0
0,4,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,3.219460,1772622107,cf92c2f41c28a608c6dcbfedce5858a418606b46022eadf7db7d48b839424f65,191,95.50,4.36,1,6,4,0.024225,0.600188,POS,pos,2.53,2,0
1,0,0x606627477c3734932f47972f83c27cf4e3b35b4f,3.377767,1772622110,3110e2884eac4c0f3f3f93cd42a109e53fad75ba3a2d6eb2c672ae85fd6527ce,188,94.00,3.78,1,6,4,0.024459,0.602916,POS,pos,2.44,3,0
1,1,0x30509a8084fdfe6fe24d9c9a817c209ad194f8e3,2.656739,1772622111,fe1af050c6f7451b5da2c809eba1203c4d86135d07d6e53141ed239103b15100,162,81.00,3.67,1,5,4,0.024709,0.605590,POS,pos,2.41,4,0
1,2,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,4.294513,1772622113,a7efdee3aef49886290c0cc61865027e248393ab99d72469e825213fe274c89c,98,98.00,3.37,1,5,3,0.024814,0.607416,POS,pos,2.00,5,0
1,3,0xb2a7fe70a6f3137d38f6cb4c3ec6dd1e24f2d5f4,2.424948,1772622115,a7efdee3aef49886290c0cc61865027e248393ab99d72469e825213fe274c89c,98,98.00,3.37,1,5,3,0.024814,0.607426,POS,pos,2.00,5,1
1,4,0x89100a8056319ba37491b32ba255004180607bc2,2.787457,1772622117,9c75360f69e93c9ddf406b0a4665488f578f32458b1be552812c06f06286dcb8,250,62.50,4.29,1,6,4,0.024870,0.608833,POS,pos,3.93,6,1
2,0,0xbc3f8508d26048f2064aa8c068f4c94d08d77d18,3.068329,1772622119,9c75360f69e93c9ddf406b0a4665488f578f32458b1be552812c06f06286dcb8,250,62.50,4.29,1,6,4,0.024870,0.608843,POS,pos,3.93,6,2
2,1,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,2.924525,1772622121,7a61826e5269263d3647426fb29c5ed87039865de43a60545ba8211846021dff,250,62.50,4.61,1,6,5,0.025032,0.610756,POS,pos,3.16,7,2
2,2,0x28672c71695142588ed26ada6f4b18b8b6c12308,0.692208,1772622123,974e4e480aa9a83eb481bd28c2b0214dd4152a656b9cf3e84dafb03f88e5cb85,103,51.50,4.04,1,6,4,0.025159,0.612314,POS,pos,2.50,8,2
2,3,0x8c11ec9090dd820c076e57e899d9c604c79d6b32,2.568249,1772622125,a999a6a2c6ca362ecedf19fa8cae2303ef1d206136b1095dc6cc339a1c9e0881,175,87.50,3.62,1,5,4,0.024900,0.610244,POS,pos,2.42,9,2
2,4,0xdcf2130496e27a8094ab996aea4aa77788d65869,4.505507,1772622127,0e3cf1774211d26cffd2221bc94ab12cd19d2a8fa568cb3466d7cc069a2c4cce,195,97.50,4.07,1,6,4,0.024957,0.611336,POS,pos,2.44,10,2
3,0,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,4.727283,1772622129,9b6c74eefd37853ad1033770bd69060cd88815ff1d87b4be34a35a413b64847c,152,76.00,3.81,1,6,4,0.025324,0.614724,POS,pos,2.36,11,2
3,1,0xa447d277b02012c2afd9ddcbbe123f27cc971963,1.809155,1772622131,9b6c74eefd37853ad1033770bd69060cd88815ff1d87b4be34a35a413b64847c,152,76.00,3.81,1,6,4,0.025324,0.614737,POS,pos,2.36,11,3
3,2,0x4414c05be2cf328f38d2e3ef4b705d6b894f044a,2.089469,1772622133,9b6c74eefd37853ad1033770bd69060cd88815ff1d87b4be34a35a413b64847c,152,76.00,3.81,1,6,4,0.025325,0.614748,POS,pos,2.36,11,4
3,3,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,1.643314,1772622135,7ba7c74c3cc8f323736cf44cec8c23652a9aac852d9cee9f0e035b6dbaae7eb7,250,41.67,4.07,1,6,4,0.025288,0.615296,POS,pos,5.98,12,4
3,4,0x71f297f96355f349d66f0e9b681e7d4e11224660,0.171690,1772622137,719136eaf1d899f02b6aebd473fa344e2acba7e28278c33bfb12b6c729b6e5bf,142,71.00,3.73,2,5,4,0.025179,0.615125,POS,pos,2.08,13,4
4,0,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724361,1772622139,565f9e20b2156992acda49883faedbe576a39204ec0cfbc1672dda09dc72f95d,162,81.00,3.90,1,6,4,0.024842,0.610705,POS,pos,2.23,14,4
4,1,0xe478b1e4d1538274c0c70cbd7df877f9abab2f62,2.299976,1772622141,565f9e20b2156992acda49883faedbe576a39204ec0cfbc1672dda09dc72f95d,162,81.00,3.90,1,6,4,0.024843,0.610716,POS,pos,2.23,14,5
4,2,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724361,1772622143,6734218a2d2c3366a8646b137c9c56cc46f98e6fc9b77578dd97697bf92c55f6,250,62.50,4.41,1,7,4,0.024837,0.611249,POS,pos,3.75,15,5
4,3,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,4.727263,1772622145,6734218a2d2c3366a8646b137c9c56cc46f98e6fc9b77578dd97697bf92c55f6,250,62.50,4.41,1,7,4,0.024837,0.611260,POS,pos,3.75,15,6
4,4,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,5.729753,1772622147,a01f63622df9abde0978ca2e6b2cc5ccde6f0cd61e4c7b6d317e0a3e6cbbdb4d,250,62.50,4.31,1,6,4,0.025190,0.614411,POS,pos,4.09,16,6
5,0,0xb2a7fe70a6f3137d38f6cb4c3ec6dd1e24f2d5f4,3.427148,1772622149,a8a5d27a1bdbd6c1b3a9cc2d11e819b7fc4ab94f73f3b29e4571f3fec968d33f,246,123.00,4.26,1,6,4,0.025673,0.617639,POS,pos,2.52,17,6
5,1,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,4.294403,1772622151,19d92466755d58b37352c6b041b74c483a2340c65c1dd472d06272b4d156fd4f,205,102.50,4.01,1,6,4,0.025805,0.619510,POS,pos,1.83,18,6
5,2,0x687bf2437a044a3e42ff2f8a79a8e54ba9601f70,1.066659,1772622153,f7d33a0e23c1632edc37adcb637e332a6792a4f7de0e5e121313e392f1825979,179,89.50,3.94,1,6,4,0.026051,0.622266,POS,pos,1.65,19,6
5,3,0xdcf2130496e27a8094ab996aea4aa77788d65869,5.506737,1772622155,5ea5db114b71a01450b830d1e98e84122f12327239fbefb45e5761161ea4fa6b,192,96.00,3.75,1,6,4,0.025837,0.620982,POS,pos,1.60,20,6
5,4,0x71f297f96355f349d66f0e9b681e7d4e11224660,1.173150,1772622157,14315de4b3297af821a236fbe7650e0815567c07b953947971a9261eec54abd4,190,95.00,4.05,1,5,4,0.026234,0.623883,POS,pos,1.50,21,6
6,0,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,6.732113,1772622159,1e4ca2b031d8d4333356b88e9588dc398b75fc3888503caf82813554b9a516cb,190,95.00,3.93,1,5,4,0.026030,0.622660,POS,pos,1.56,22,6
6,1,0xa447d277b02012c2afd9ddcbbe123f27cc971963,1.809145,1772622161,1e4ca2b031d8d4333356b88e9588dc398b75fc3888503caf82813554b9a516cb,190,95.00,3.93,1,5,4,0.026031,0.622670,POS,pos,1.56,22,7
6,2,0x9c39f7fffaa5c5cfab20dfdd05663497918580c1,0.427878,1772622163,8fdef566abd568bd31fe363743ee9fc8b08ed48f268910176c1f4a204d307002,142,35.50,4.37,1,7,4,0.025915,0.622345,POS,pos,2.30,23,7
6,3,0x63f4973c0df8a5358405f396dc0673a463c48de9,3.900877,1772622165,8fdef566abd568bd31fe363743ee9fc8b08ed48f268910176c1f4a204d307002,142,35.50,4.37,1,7,4,0.025915,0.622355,POS,pos,2.30,23,8
6,4,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,6.732113,1772622167,bd56ab9885cb07f6e9df155daf5d75e658dd32554dedfa86a1c00f6425783dfa,250,50.00,3.48,1,5,4,0.026073,0.624576,POS,pos,7.54,24,8
7,0,0xe478b1e4d1538274c0c70cbd7df877f9abab2f62,3.302216,1772622169,bd56ab9885cb07f6e9df155daf5d75e658dd32554dedfa86a1c00f6425783dfa,250,50.00,3.48,1,5,4,0.026073,0.624586,POS,pos,7.54,24,9
7,1,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.092844,1772622171,6c55ca96b3ceb9e03a0bcf911b102807cc88c504e804c4998017b0ebf2054cb3,250,62.50,5.10,1,7,5,0.026145,0.625864,POS,pos,3.40,25,9
7,2,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,5.295893,1772622174,6c55ca96b3ceb9e03a0bcf911b102807cc88c504e804c4998017b0ebf2054cb3,250,62.50,5.10,1,7,5,0.026146,0.625878,POS,pos,3.40,25,10
7,3,0x606627477c3734932f47972f83c27cf4e3b35b4f,4.378967,1772622175,51b38770be95003eddc73ff7f250a85302ad70f2c12104ab653978c08b75251f,250,62.50,4.07,1,6,4,0.026464,0.628463,POS,pos,3.63,26,10
7,4,0xa447d277b02012c2afd9ddcbbe123f27cc971963,2.810395,1772622177,7c652fa8bf49508f8b498c360035eaad3fecf7cafa821063d4ac1f7127c2f35b,60,60.00,3.60,1,5,4,0.026655,0.630758,POS,pos,3.00,27,10
8,0,0xd39dbd3662315e3935ec08e6b6028e73b3c09de2,0.923030,1772622179,6b6be59d58301d782f5b4246f49ae212c57d1a9a716c976ceee10aeda8ca445b,186,93.00,3.42,1,5,3,0.026645,0.631309,POS,pos,2.51,28,10
8,1,0x07902d0371763a00d97ed9ba16ff0a206cb0fd19,2.531709,1772622181,05498745271753621252042934c010551bf0edb41e23041e3ae4307ab43ca5e2,181,90.50,4.53,1,6,5,0.026405,0.629477,POS,pos,2.48,29,10
8,2,0xdcf2130496e27a8094ab996aea4aa77788d65869,6.508367,1772622183,5042c60a7bb29ee79acd8f9a5b8aa5f42aa45ae32588bc4b137f0e8df8e9636a,236,118.00,2.69,1,4,3,0.026359,0.629657,POS,pos,2.31,30,10
8,3,0x63f4973c0df8a5358405f396dc0673a463c48de9,4.903277,1772622185,047c6e931d769fd4240b536d8c94c9e07a817a5e70e3cc46ae87d616297dd896,179,89.50,3.87,1,6,4,0.026777,0.632388,POS,pos,2.32,31,10
8,4,0x63f4973c0df8a5358405f396dc0673a463c48de9,5.905297,1772622187,ae343894f9c3f4da53b3b57f8ce717372a868c83eb29d64d19bcc010c32f0dab,203,101.50,3.48,1,5,4,0.026994,0.634586,POS,pos,2.31,32,10
9,0,0xd46407aa7b668c72de3cf1c1a12b7fa2e308a1b2,1.990889,1772622189,d4bc8a9b33e34e53ecded14ed4905f25a0c2898c4e2a7a7547b7e2e2e4a5e119,192,96.00,3.54,1,5,4,0.027315,0.636938,POS,pos,2.10,33,10
9,1,0x6d6b2734a20229ddd7fd4a1470ba3e3bad4e4a85,2.644164,1772622191,7b2c935280557931a30ea2350988d413e1d669ad1a80ac0365c0930179e6ea53,196,98.00,3.90,1,5,4,0.027187,0.636547,POS,pos,2.19,34,10
9,2,0xc4dc29db975b952e04358340e56b68fa4ba63fbc,0.543721,1772622193,45c10ec6505b3f4e7aeb58009a93022e95082a9a4b559e275f4a43a42e8897d1,188,94.00,3.72,1,5,4,0.027131,0.636559,POS,pos,1.94,35,10
9,3,0x687bf2437a044a3e42ff2f8a79a8e54ba9601f70,2.068379,1772622195,3d2ed185f5dc8a3a7e70c44be15db31d4abe39225a9ae207bfe60fa3356684d5,159,79.50,3.69,1,5,4,0.026846,0.633888,POS,pos,1.78,36,10
9,4,0xdcf2130496e27a8094ab996aea4aa77788d65869,7.510107,1772622197,3d2ed185f5dc8a3a7e70c44be15db31d4abe39225a9ae207bfe60fa3356684d5,159,79.50,3.69,1,5,4,0.026847,0.633898,POS,pos,1.78,36,11
10,0,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.092724,1772622199,f13a59f1d6d8003ef1a3390f6e6b7a25a49b03e8b676ad6fa8ff51898c9965ac,250,62.50,4.02,1,6,4,0.027312,0.636514,POS,pos,3.38,37,11
10,1,0x63f4973c0df8a5358405f396dc0673a463c48de9,6.907037,1772622201,f13a59f1d6d8003ef1a3390f6e6b7a25a49b03e8b676ad6fa8ff51898c9965ac,250,62.50,4.02,1,6,4,0.027313,0.636524,POS,pos,3.38,37,12
10,2,0xd46407aa7b668c72de3cf1c1a12b7fa2e308a1b2,2.992729,1772622203,11d4a7a496f05b50a154d1670871e7c535700e1bbfc417853b1f2a186612174b,250,62.50,3.64,1,5,4,0.027698,0.638957,POS,pos,3.86,38,12
10,3,0x34412315480562da4810040fd15c81f99880e1ab,1.897543,1772622205,7a2de222ff31575e37e13960e60bab4a20f343c5361b5fa6b1acffa6dbf34788,184,92.00,4.10,1,6,4,0.027663,0.639255,POS,pos,1.69,39,12
10,4,0xdcf2130496e27a8094ab996aea4aa77788d65869,8.512597,1772622207,0ba0ec363bdae2d5a112b59b01773a0ad94df4b4a069435fe3e0a44a264134c9,171,85.50,4.15,2,6,4,0.027514,0.638601,POS,pos,1.50,40,12
11,0,0xc24b36dee27726233c3bbd9e1f028f98b6b2a424,2.412579,1772622209,0ba0ec363bdae2d5a112b59b01773a0ad94df4b4a069435fe3e0a44a264134c9,171,85.50,4.15,2,6,4,0.027515,0.638612,POS,pos,1.50,40,13
11,1,0x71f297f96355f349d66f0e9b681e7d4e11224660,2.174400,1772622211,0e2e50ddf2b35bc832973b3b473f2fd28f45bace620f4e24d32788bfb0457fae,250,50.00,4.10,2,6,4,0.027419,0.638199,POS,pos,4.08,41,13
11,2,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,6.732053,1772622213,8d699784c4b40ffa7290acc10fc427faa78a770be1158574f14817852c280b22,137,68.50,3.99,1,6,4,0.027300,0.637547,POS,pos,2.91,42,13
11,3,0x34412315480562da4810040fd15c81f99880e1ab,2.899223,1772622216,8d699784c4b40ffa7290acc10fc427faa78a770be1158574f14817852c280b22,137,68.50,3.99,1,6,4,0.027301,0.637563,POS,pos,2.91,42,14
11,4,0xd39dbd3662315e3935ec08e6b6028e73b3c09de2,1.924440,1772622217,8d699784c4b40ffa7290acc10fc427faa78a770be1158574f14817852c280b22,137,68.50,3.99,1,6,4,0.027301,0.637567,POS,pos,2.91,42,15
12,0,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.092724,1772622219,c1632207adefeafb6f2cdf3f1f140890bcb19e52ebd052170c695e02aa243466,250,50.00,4.68,1,6,5,0.027158,0.636649,POS,pos,4.95,43,15
12,1,0x4a217e35f6402e7f62a49f6d62e27c6585c2f3fd,1.492197,1772622221,c1632207adefeafb6f2cdf3f1f140890bcb19e52ebd052170c695e02aa243466,250,50.00,4.68,1,6,5,0.027159,0.636658,POS,pos,4.95,43,16
12,2,0xdcf2130496e27a8094ab996aea4aa77788d65869,8.512507,1772622223,b33860c4d8abd321bfd6a6b7e566c72c530c455f585fe015654c05ea30f7c66e,250,62.50,3.64,1,5,4,0.026975,0.635400,POS,pos,4.99,44,16
12,3,0x49b57eb4dace37c8819daf079c9c674f766d4f38,1.230860,1772622225,b33860c4d8abd321bfd6a6b7e566c72c530c455f585fe015654c05ea30f7c66e,250,62.50,3.64,1,5,4,0.026975,0.635407,POS,pos,4.99,44,17
12,4,0x28672c71695142588ed26ada6f4b18b8b6c12308,1.692878,1772622227,328e9e44e3cfe648c01d1a642dec2a8afce03114965a1ddf29a80eaeab11d69b,250,62.50,3.98,1,6,4,0.026769,0.633823,POS,pos,4.06,45,17
13,0,0xa447d277b02012c2afd9ddcbbe123f27cc971963,3.811665,1772622229,d5c57e75e14a1b47dc66d3dcc741ac0c7a8a2bce0b3cd6031f55e6e0481fdf8d,198,99.00,3.51,1,5,4,0.026610,0.632536,POS,pos,2.36,46,17
13,1,0xa9a524611994a27dd3134d643379aa14edf7cb39,0.095540,1772622231,f084cf9d373b0eace84319f2764203f1bed1233ef4a10266a2a1fdc4073d13e6,169,84.50,3.56,1,5,4,0.026649,0.633979,POS,pos,1.92,47,17
13,2,0x89100a8056319ba37491b32ba255004180607bc2,2.786737,1772622233,687bee7f2f43d0538465fa051c9f13eb9594cef0d79e5b5a8e4c8528ae27cb90,181,90.50,3.71,1,5,4,0.026344,0.629774,POS,pos,1.78,48,17
13,3,0x49b57eb4dace37c8819daf079c9c674f766d4f38,2.233250,1772622235,073d08b7a0375a94f6c452ab2fdc4520a432bc92de6646dc8cbef5d8f940c0c8,203,101.50,3.91,1,5,4,0.026288,0.629582,POS,pos,1.87,49,17
13,4,0x8c11ec9090dd820c076e57e899d9c604c79d6b32,3.569699,1772622237,970e4803760fa271050955c3a53fbdc22d2377efa14868caebde7d3f0bf82aa1,194,97.00,3.96,1,6,4,0.026182,0.628676,POS,pos,1.68,50,17
14,0,0x4414c05be2cf328f38d2e3ef4b705d6b894f044a,3.091089,1772622239,4a1ecf8961c4f330d4e67c04528cfbdb71b105e06cc0cb103454d3b1c39fbd26,213,106.50,4.28,1,6,4,0.026194,0.629679,POS,pos,1.67,51,17
14,1,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543606,1772622241,9999c55b7bf75590026745f0f7943bc718f2b54aff339f1e17027aef129d0084,189,94.50,4.07,2,6,4,0.026162,0.629740,POS,pos,1.66,52,17
14,2,0xd1cd4b808ce6b2841ad42746b64c5a047e857ef0,0.239214,1772622243,9999c55b7bf75590026745f0f7943bc718f2b54aff339f1e17027aef129d0084,189,94.50,4.07,2,6,4,0.026162,0.629747,POS,pos,1.66,52,18
14,3,0x1796dc61e715f15a2d27dfa32bd34780f12a8c24,1.724051,1772622245,8a029e4a490594ccc596beb8a53b1dc345009ab1c5e19ed9413b0bd0cdfeb02b,250,50.00,3.99,1,6,4,0.025884,0.626278,POS,pos,3.85,53,18
14,4,0xd61b00c297972877b45f8d7f4d67fdaf20c67c59,0.335601,1772622247,8a029e4a490594ccc596beb8a53b1dc345009ab1c5e19ed9413b0bd0cdfeb02b,250,50.00,3.99,1,6,4,0.025885,0.626286,POS,pos,3.85,53,19
15,0,0xf6e059718dbd0a0956726ab97d06bad5efc6cd18,1.015247,1772622250,27b7679bfd6560a78679c47d63d90cc02b7c77b22b960c8ee0907217f471af99,250,62.50,4.39,1,6,4,0.025620,0.623087,POS,pos,4.04,54,19
15,1,0x4a217e35f6402e7f62a49f6d62e27c6585c2f3fd,2.494437,1772622251,40013a09763f97b86c8e915fe55a554aa0d64986ac186b774f4e71185d9a2859,156,78.00,3.67,1,5,4,0.025417,0.621233,POS,pos,2.83,55,19
15,2,0xd61b00c297972877b45f8d7f4d67fdaf20c67c59,1.338051,1772622253,f0168e7779bcc2e74f8f9a663c2f406250ab4734775ff292f1b2d731c1dfe592,82,82.00,3.72,3,5,4,0.025338,0.620480,POS,pos,2.00,56,19
15,3,0x606627477c3734932f47972f83c27cf4e3b35b4f,5.379197,1772622255,589e63d8947e2e1a2916d4cc217ce7be162f4458c7f893ad4452410a8a4b842b,171,85.50,4.44,1,6,5,0.025166,0.618905,POS,pos,2.42,57,19
15,4,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,3.924215,1772622257,589e63d8947e2e1a2916d4cc217ce7be162f4458c7f893ad4452410a8a4b842b,171,85.50,4.44,1,6,5,0.025166,0.618914,POS,pos,2.42,57,20
16,0,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,6.297793,1772622259,113f13e15a2095016a1ba054c5cd91fffa469be3b473d5879321310a92011bb0,250,62.50,4.13,1,6,4,0.025204,0.620227,POS,pos,4.02,58,20
16,1,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.092484,1772622261,d06cae965a0327ac72843436ddb8181673c3de97ecb7c3293476f2519767b7aa,110,55.00,3.88,1,6,4,0.025426,0.622258,POS,pos,1.75,59,20
16,2,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,2.190999,1772622263,ac94bb2d707dce78415daf159ba29879c4b78dfb7a8a5cc1f8ac33ce34bd45e8,197,98.50,3.90,1,5,4,0.025469,0.623604,POS,pos,2.01,60,20
16,3,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,3.192759,1772622265,05262d698cb0d6e639026f950019b17548ef712e6ea3094985164b9fc8dba6b7,180,90.00,4.01,1,6,4,0.025361,0.622521,POS,pos,1.94,61,20
16,4,0xe6ebb0cdfd04183d498964e5efc4096ba77b17d6,7.298803,1772622267,f56e67b1371c8635590f7b387b7ebc0b1ca3e1eaa387c75ab52b9a73a3c7be68,173,86.50,4.13,1,6,4,0.025331,0.622592,POS,pos,1.77,62,20
17,0,0x63f4973c0df8a5358405f396dc0673a463c48de9,7.909197,1772622269,8c31bc48aa32c0389fa227bffd13381809e07def059e7977aa5e345a29119baa,192,96.00,4.14,1,6,4,0.025609,0.624660,POS,pos,1.73,63,20
17,1,0xdcf2130496e27a8094ab996aea4aa77788d65869,8.512297,1772622271,67b6145d65b37772903310bd99d1207d02d7a0ac70efd5803a15d4234b7daf18,157,78.50,3.64,1,5,4,0.025924,0.626776,POS,pos,1.59,64,20
17,2,0xa9a524611994a27dd3134d643379aa14edf7cb39,1.096940,1772622273,3bbf7085533f9df1ce8ef1c6a47d9b795aca1f63cbf23e49158506fd6259b3d4,159,79.50,3.95,1,6,4,0.026274,0.628941,POS,pos,1.50,65,20
17,3,0x687bf2437a044a3e42ff2f8a79a8e54ba9601f70,2.068099,1772622275,eaf384d70c197256f55106ebe4b0ed50495a3ac4a8aaddba8e03ef60a85018d8,195,65.00,3.84,1,5,4,0.026074,0.627064,POS,pos,2.48,66,20
17,4,0x606627477c3734932f47972f83c27cf4e3b35b4f,5.379197,1772622277,93726de25e9e52d66487550e7787d61edce7dc37e78c76f1ae77edc5df34621a,182,91.00,3.84,1,6,4,0.025948,0.625816,POS,pos,2.47,67,20
18,0,0xa447d277b02012c2afd9ddcbbe123f27cc971963,4.813265,1772622280,93726de25e9e52d66487550e7787d61edce7dc37e78c76f1ae77edc5df34621a,182,91.00,3.84,1,6,4,0.025948,0.625823,POS,pos,2.47,67,21
18,1,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,4.220210,1772622281,93726de25e9e52d66487550e7787d61edce7dc37e78c76f1ae77edc5df34621a,182,91.00,3.84,1,6,4,0.025948,0.625831,POS,pos,2.47,67,22
18,2,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,4.926515,1772622283,a7b3a42f19cdf4e51c2b2a087ebd159bb2003cf3c6e3d0d97e58c8c523372755,250,50.00,3.85,1,5,4,0.025975,0.627080,POS,pos,5.03,68,22
18,3,0x95ab54d268473cce82094026afefdbd5cadf418b,0.597768,1772622285,484da83637684cc7bdf68f44fdbdeb897866017ff685b52486a2639467989497,127,63.50,4.02,1,6,4,0.026049,0.628655,POS,pos,2.75,69,22
18,4,0x63f4973c0df8a5358405f396dc0673a463c48de9,8.910707,1772622287,8961e7005e20ae42310644146b8023a3d288bff1c2821ec12537dfb65b5bd958,171,85.50,4.75,1,7,5,0.025820,0.626123,POS,pos,2.49,70,22
